GEM/2025/B/5782974, Gabion Box,Scantling,Scantling,Planks,Planks,Planks,Planks,PVC pipe,Ceramic Tiles,Non skid tile,Whi, END DATE: 20250204,  ITEM Gabion Box,Scantling,Scantling,Planks,Planks,Planks,Planks,PVC pipe,Ceramic Tiles,Non skid tile,Whi
GEM/2024/B/5069392, Caping 1.5 inch of 6 mtr length, Casing & Caping 1 inch of 6 mtr length, Angle holder , Pendent holder, Tiles, END DATE: ,  ITEM Caping 1.5 inch of 6 mtr length, Casing & Caping 1 inch of 6 mtr length, Angle holder , Pendent holder, Tiles
GEM/2023/B/4339670, Exhaust Fan 250 mm , Providing supplying and installation\rof AC 1.5 Ton cap with all accessories , Wall Mounting Fan\r600 mm , Providing supplying and installation of PVC copper\rWire 1.5 mm single core 90 Mtr roll , Providing supplying\rand installation of PVC copper Wire 2.5 mm single core 90\rMtr roll , Electric board with plate 10 inch x 5 inch 4 way ,\rElectric board with plate 12 inch x 12inch 12 way , Modular\rSwitch 16 Amp , Modular Socket 16 Amp , PVC Electric pipe\r2inch 3 mtr long for wiring purpose , MCB 16 Amp with box ,\rProviding supplying and installation of Ceiling light 18 watt ,\rProviding supplying and installation of Neon light Fearless\rSaloon Men Saloon and Beauty Parlor , Providing, supplying\rand installation of Twin Bib tap or Angle Wall with Jet Spray\rFitting 25 mm , Silicon 1.20 ml , PVC Tee 25 mm , PVC\rElbow 25 mm , PVC Pipe 25 mm , PVC Socket 25 mm , GI\rUnion 25 mm , GI Socket 25 mm , GI R Socket 25 mm , GI\rElbow 25 mm , GI Valve 25 MM , Tank Bulb 20 mm , Thread\rtape roll , Tank floor valve 20 mm , CPVC Gum 118 ml ,\rBasin coupling 25 mm PVC , GI B Socket 20 mm , GI B elbow\r20 mm , CPVC R Socket 20 x 25 , PVC elbow 20 mm , PVC\rsocket 20 mm , PVC Tee 20 mm , PVC union 20 mm , Tank\rnipple 15mm , Female reducer 15mm , GI nipple 15 mm , GI\relbow 15 mm , GI socket 15 mm , Hexa blade , PVC valve\r20 mm , PVC 32 mm elbow , Granite top sink white 8ft x\r3.5ft , Complete furniture for saloon 7ft x 3ft with granite\rtop , Inauguration glass board 4ft x 3ft , Providing and\rsupplying and installation of Wall paneling with solid board\r8ft x 4ft , Providing and supplying and installation of PVC\rlouvers 10 ft x 10 inch , Providing and supplying and\rinstallation of GYPSUM board for ceiling 6ft x 4ft , Providing\rand supplying and installation of Galss mirror 6ft x 4ft ,\rAluminum doors 7ft x 3ft , Paint plastic sky colour , POP 25\rKg pack Plaster of Paris , ILCB pavers IShape Grade M30\rwidth 110mm x length 200mm x 80mm thick Plus minus 10\rpercent , Ventilator with exhaust fan 250 mm x 3 x 2 ft ,\rFearless Healers sign board 13 ft x 70 cm , Aluminum Doors\rsize 7ft x 3 pt 5 ft , Aluminum 3 Tray sliding window , Blinds\rfor window 6 x 52 and 6 x 41 , Curtain rod set 6 ft , Wall\rputty 40 Kg bag , Thinner , Paint brush 3 inch , Paint brush 4\rinch , Paint brush 8 inch , Paint tray 10 x 10 inch , Sand\rpaper 150 No , Distemper Ivory , Oil paint white , Putty\rapplicator 4 inch , Providing and supplying and installation\rof WC urinal P Type , Distemper white , Tiles 2 ft x 2 ft ,\rProviding and supplying and installation of UPVC doors size\r7ft x 3.48 ft 1 , Providing and supplying and installation of\rUPVC vent with exhaust 3 x 2 ft, END DATE: ,  ITEM Exhaust Fan 250 mm , Providing supplying and installation\rof AC 1.5 Ton cap with all accessories , Wall Mounting Fan\r600 mm , Providing supplying and installation of PVC copper\rWire 1.5 mm single core 90 Mtr roll , Providing supplying\rand installation of PVC copper Wire 2.5 mm single core 90\rMtr roll , Electric board with plate 10 inch x 5 inch 4 way ,\rElectric board with plate 12 inch x 12inch 12 way , Modular\rSwitch 16 Amp , Modular Socket 16 Amp , PVC Electric pipe\r2inch 3 mtr long for wiring purpose , MCB 16 Amp with box ,\rProviding supplying and installation of Ceiling light 18 watt ,\rProviding supplying and installation of Neon light Fearless\rSaloon Men Saloon and Beauty Parlor , Providing, supplying\rand installation of Twin Bib tap or Angle Wall with Jet Spray\rFitting 25 mm , Silicon 1.20 ml , PVC Tee 25 mm , PVC\rElbow 25 mm , PVC Pipe 25 mm , PVC Socket 25 mm , GI\rUnion 25 mm , GI Socket 25 mm , GI R Socket 25 mm , GI\rElbow 25 mm , GI Valve 25 MM , Tank Bulb 20 mm , Thread\rtape roll , Tank floor valve 20 mm , CPVC Gum 118 ml ,\rBasin coupling 25 mm PVC , GI B Socket 20 mm , GI B elbow\r20 mm , CPVC R Socket 20 x 25 , PVC elbow 20 mm , PVC\rsocket 20 mm , PVC Tee 20 mm , PVC union 20 mm , Tank\rnipple 15mm , Female reducer 15mm , GI nipple 15 mm , GI\relbow 15 mm , GI socket 15 mm , Hexa blade , PVC valve\r20 mm , PVC 32 mm elbow , Granite top sink white 8ft x\r3.5ft , Complete furniture for saloon 7ft x 3ft with granite\rtop , Inauguration glass board 4ft x 3ft , Providing and\rsupplying and installation of Wall paneling with solid board\r8ft x 4ft , Providing and supplying and installation of PVC\rlouvers 10 ft x 10 inch , Providing and supplying and\rinstallation of GYPSUM board for ceiling 6ft x 4ft , Providing\rand supplying and installation of Galss mirror 6ft x 4ft ,\rAluminum doors 7ft x 3ft , Paint plastic sky colour , POP 25\rKg pack Plaster of Paris , ILCB pavers IShape Grade M30\rwidth 110mm x length 200mm x 80mm thick Plus minus 10\rpercent , Ventilator with exhaust fan 250 mm x 3 x 2 ft ,\rFearless Healers sign board 13 ft x 70 cm , Aluminum Doors\rsize 7ft x 3 pt 5 ft , Aluminum 3 Tray sliding window , Blinds\rfor window 6 x 52 and 6 x 41 , Curtain rod set 6 ft , Wall\rputty 40 Kg bag , Thinner , Paint brush 3 inch , Paint brush 4\rinch , Paint brush 8 inch , Paint tray 10 x 10 inch , Sand\rpaper 150 No , Distemper Ivory , Oil paint white , Putty\rapplicator 4 inch , Providing and supplying and installation\rof WC urinal P Type , Distemper white , Tiles 2 ft x 2 ft ,\rProviding and supplying and installation of UPVC doors size\r7ft x 3.48 ft 1 , Providing and supplying and installation of\rUPVC vent with exhaust 3 x 2 ft
GEM/2023/B/4316887, ml , Pencil Cell 1.5 V , Pocha Cottn , Pad Lock 07 lever ,\rPenetrometer, AIMIL, Substantially EquivalentTo find\rpenetration of bitumen , Ring and Ball apparatus, AIMIL,\rSubstantially EquivalentTo find softening point of bitumen.\r, Marshall stability appartus, AIMIL, Substantially Equivalent\rTo find resistance of flow of bitumen , Bitumen Extractor\rapparatus, AIMIL, Substantially EquivalentTo find bitumen\rcontent , Buoyancy balance, AIMIL, Substantially\rEquivalentTo find specific gravity and density of bitumen ,\rDuctility Meter Ductility Test Apparatus, AIMIL, Substantially\rEquivalent , Atterberg Limit apparatus, AIMIL, Substantially\rEquivalentTo find liquid limit of soil , Proctor compaction\rappartus, AIMIL, Substantially Equivalent To find Optimum\rMoisture Content and Max Dry Density of soil , CBR Testing\rmachine, AIMIL, Substantially Equivalent To find sub grade\rthickness , Density cylinder Determination of Insitu soil dry\rdensity by sand replacement method apparatus, AIMIL,\rSubstantially equivalent. , Digital Weighing Machine 10Kg\rCapacity, Accuracy 01G, laboratories research purpose ,\rDigital Weighing Machine 100Kg Capacity, Accuracy 10G,\rDouble display , Digital Weighing Machine 520 Kg Capacity,\rAccuracy 1 gram, laboratories research purpose , Total\rstation, GEOMAX, Model No Zoom10 or Nicon XF Series ,\rPrecision automatic level with micrometer attachment To\rmeasure distance with high inclination , Precision staff To\rdetermine the difference in height , 3 meter straight edge\rand measuring wedgeFor measuring unevenness and\rslopes in conjunction with leveling , Camber template 2\rLaneTo find slope and super elevation of road , Steel Tape\r5 M long, 10 M Long, 20 M Long, 30 M Long, 50 M Long ,\rChisel 6 inch , Chisel 4 inch , Hammer 2 Kg with handle ,\rHammer 1 Kg with handle , Hammer 500 gm with handle ,\rMason Trowel 6 inch , Plumb bob Complete , Enamel Tray,\rBest Quality , Retro Reflective Road Work Ahead Sign Board\rSize 900 mm x 900 mm as per sample , Retro Reflective\rMen at work Sign Board Size 900 mm x 900 mm as per\rsample , Retro Reflective Caution sign board Rectangular\rShape Size 1500 mm x 1500 mm as per sample BOTH SIDE\rWITH POLES MESSAGE AS REQUIRED , Retro Reflective\rDiversion Sign Board Size 1500 mm x 1500 mm as per\rsample BOTH SIDE WITH POLES MESSAGE AS REQUIRED ,\rRetro Reflective Road closed Ahead Sign Board Size 900\rmm x 900 mm as per sample , Retro Reflective Diversion\rAhead Sign Board Size 1500 mm x 1500 mm as per sample\rBOTH SIDE WITH POLES MESSAGE AS REQUIRED , Retro\rReflective Diversion Ends Sign Board Size 1500 mm x 1500\rmm as per sample BOTH SIDE WITH POLES MESSAGE AS\rREQUIRED , Paint Enamel Colour different, 20 Ltrs Pack,\rcolour as per buyer choise , TGrip Shovel Round Nose, 1 pt\r6 kgs wt , Pick Axes with handle 4 pt 1 Kgs wt , Crow Bars\r1pt 60 Mtrs long 05 Kgs wt , Mason Travel 6 inch with\rhandle , Mason Threads , Painting Brush D sizes , Measuring\rTape 15 Mtrs, Metallic , Measuring Tape 30 Mtrs, Metallic ,\rIron Pan Mortar, Min wt 2 Kgs, as per sample , Degchi 20\rinch of heavy gauge with lid , Aluminium Parat 18 inch of\rheavy gauge. , Pressure Cooker 10 Ltrs , Pressure Cooker 5\rto 6 Ltrs cap , SS Tea Kettle 10 Ltrs Cap , Plastic Bucket 20\rLts cap with Lid , Plastic Mug 1 Ltrs Cap , SS Full Plate , SS\rBucket , SS Glass Medium , Chequered Tiles 30 cm x 30 cm,\rbest quality , Bar Cutting Blade, END DATE: ,  ITEM ml , Pencil Cell 1.5 V , Pocha Cottn , Pad Lock 07 lever ,\rPenetrometer, AIMIL, Substantially EquivalentTo find\rpenetration of bitumen , Ring and Ball apparatus, AIMIL,\rSubstantially EquivalentTo find softening point of bitumen.\r, Marshall stability appartus, AIMIL, Substantially Equivalent\rTo find resistance of flow of bitumen , Bitumen Extractor\rapparatus, AIMIL, Substantially EquivalentTo find bitumen\rcontent , Buoyancy balance, AIMIL, Substantially\rEquivalentTo find specific gravity and density of bitumen ,\rDuctility Meter Ductility Test Apparatus, AIMIL, Substantially\rEquivalent , Atterberg Limit apparatus, AIMIL, Substantially\rEquivalentTo find liquid limit of soil , Proctor compaction\rappartus, AIMIL, Substantially Equivalent To find Optimum\rMoisture Content and Max Dry Density of soil , CBR Testing\rmachine, AIMIL, Substantially Equivalent To find sub grade\rthickness , Density cylinder Determination of Insitu soil dry\rdensity by sand replacement method apparatus, AIMIL,\rSubstantially equivalent. , Digital Weighing Machine 10Kg\rCapacity, Accuracy 01G, laboratories research purpose ,\rDigital Weighing Machine 100Kg Capacity, Accuracy 10G,\rDouble display , Digital Weighing Machine 520 Kg Capacity,\rAccuracy 1 gram, laboratories research purpose , Total\rstation, GEOMAX, Model No Zoom10 or Nicon XF Series ,\rPrecision automatic level with micrometer attachment To\rmeasure distance with high inclination , Precision staff To\rdetermine the difference in height , 3 meter straight edge\rand measuring wedgeFor measuring unevenness and\rslopes in conjunction with leveling , Camber template 2\rLaneTo find slope and super elevation of road , Steel Tape\r5 M long, 10 M Long, 20 M Long, 30 M Long, 50 M Long ,\rChisel 6 inch , Chisel 4 inch , Hammer 2 Kg with handle ,\rHammer 1 Kg with handle , Hammer 500 gm with handle ,\rMason Trowel 6 inch , Plumb bob Complete , Enamel Tray,\rBest Quality , Retro Reflective Road Work Ahead Sign Board\rSize 900 mm x 900 mm as per sample , Retro Reflective\rMen at work Sign Board Size 900 mm x 900 mm as per\rsample , Retro Reflective Caution sign board Rectangular\rShape Size 1500 mm x 1500 mm as per sample BOTH SIDE\rWITH POLES MESSAGE AS REQUIRED , Retro Reflective\rDiversion Sign Board Size 1500 mm x 1500 mm as per\rsample BOTH SIDE WITH POLES MESSAGE AS REQUIRED ,\rRetro Reflective Road closed Ahead Sign Board Size 900\rmm x 900 mm as per sample , Retro Reflective Diversion\rAhead Sign Board Size 1500 mm x 1500 mm as per sample\rBOTH SIDE WITH POLES MESSAGE AS REQUIRED , Retro\rReflective Diversion Ends Sign Board Size 1500 mm x 1500\rmm as per sample BOTH SIDE WITH POLES MESSAGE AS\rREQUIRED , Paint Enamel Colour different, 20 Ltrs Pack,\rcolour as per buyer choise , TGrip Shovel Round Nose, 1 pt\r6 kgs wt , Pick Axes with handle 4 pt 1 Kgs wt , Crow Bars\r1pt 60 Mtrs long 05 Kgs wt , Mason Travel 6 inch with\rhandle , Mason Threads , Painting Brush D sizes , Measuring\rTape 15 Mtrs, Metallic , Measuring Tape 30 Mtrs, Metallic ,\rIron Pan Mortar, Min wt 2 Kgs, as per sample , Degchi 20\rinch of heavy gauge with lid , Aluminium Parat 18 inch of\rheavy gauge. , Pressure Cooker 10 Ltrs , Pressure Cooker 5\rto 6 Ltrs cap , SS Tea Kettle 10 Ltrs Cap , Plastic Bucket 20\rLts cap with Lid , Plastic Mug 1 Ltrs Cap , SS Full Plate , SS\rBucket , SS Glass Medium , Chequered Tiles 30 cm x 30 cm,\rbest quality , Bar Cutting Blade
GEM/2024/B/5567508, S1 PVC Copper Cable 4 core 2 point 5 sqmm of good quality\rand branded , S2 PVC Copper Cable 3 core 2 point 5 sqmm\rof good quality and branded , S3 PVC Copper Cable 2 core 2\rpoint 5 sqmm of good quality and branded , S4 Copper Plate\r2 feet x 2 feet of good quality and branded , S5 Copper Strip\rof good quality and branded , S6 Charcoal of good quality\rand branded , S7 Salt 1 kg pack of good quality and\rbranded , S8 GI Binding wire 22 SWG of good quality and\rbranded , S9 PVC Pipe 110 mm dia 6 mtr long of good\rquality and branded , S10 Bow Handle 6 inch aluminium of\rgood quality and branded , S11 GI Wire Mesh size 3 oblique\r4 inch doe sand sieving of good quality and branded , S12\rHacksaw Blade 1 inch x 12 inch HSS double teeth of good\rquality and branded , S13 Hacksaw Blade 1 oblique 2 inch x\r12 inch HSS double teeth of good quality and branded , S14\rNylon Rope 1 oblique 2 inch dia of good quality and branded\r, S15 Nylon Rope 1 oblique 4 inch dia of good quality and\rbranded , S16 PBS Roll Tarfel 90 cm width black bitumenous\rroll of 20 mtr of good quality and branded , S17 Rope Manila\r25 mm dia of good quality and branded , S18 Rope Manila\r40 oblique 50 mm dia of good quality and branded , S19\rScrew 1 inch 1 oblique 2 inch dia of good quality and\rbranded , S20 Sliding Bolt aluminium 8 oblique 10 inch long\rof good quality and branded , S21 Wire Nails 5 inch of good\rquality and branded , S22 Wire Nails 6 inch of good quality\rand branded , S23 Hinges 4 inch of good quality and\rbranded , S24 Hinges 5 inch of good quality and branded ,\rS25 Hinges 3 inch of good quality and branded , S26 Tower\rBolt 6 inch of good quality and branded , S27 Glass Putty 1\rkg pack of good quality and branded , S28 J Hook with nut\rbolt and Steel washer of good quality and branded , S29\rBitumen Washer of good quality and branded , S30 Wall\rTiles Ceramic 8 inch x 12 inch of good quality and branded ,\rS31 Gate Valve 1 oblique 2 inch of good quality and\rbranded , S32 Bib Cock Brass 15 mm of good quality and\rbranded , S33 GI Socket 20 mm dia of good quality and\rbranded , S34 GI Union Socket 20 mm of good quality and\rbranded , S35 GI Tee 15 x 15 mm of good quality and\rbranded , S36 GI Tee 15 x 20 mm of good quality and\rbranded , S37 GI Tee 20 x 20 mm of good quality and\rbranded , S38 GI Tee 25 x 15 mm of good quality and\rbranded , S39 GI Union Socket 15 mm of good quality and\rbranded , S40 PVC Elbow 4 inch dia of good quality and\rbranded , S41 GI Elbow 15 mm of good quality and branded\r, S42 Looking Mirror 4 feet x 1 point 5 feet of good quality\rand branded , S43 PVC Socket 15 mm of good quality and\rbranded , S44 PVC Socket 25 mm of good quality and\rbranded , S45 PVC Socket 50 mm of good quality and\rbranded , S46 PVC Bend 15 mm of good quality and\rbranded , S47 PVC Bend 25 mm of good quality and\rbranded , S48 PVC Socket 4 inch of good quality and\rbranded, END DATE: ,  ITEM S1 PVC Copper Cable 4 core 2 point 5 sqmm of good quality\rand branded , S2 PVC Copper Cable 3 core 2 point 5 sqmm\rof good quality and branded , S3 PVC Copper Cable 2 core 2\rpoint 5 sqmm of good quality and branded , S4 Copper Plate\r2 feet x 2 feet of good quality and branded , S5 Copper Strip\rof good quality and branded , S6 Charcoal of good quality\rand branded , S7 Salt 1 kg pack of good quality and\rbranded , S8 GI Binding wire 22 SWG of good quality and\rbranded , S9 PVC Pipe 110 mm dia 6 mtr long of good\rquality and branded , S10 Bow Handle 6 inch aluminium of\rgood quality and branded , S11 GI Wire Mesh size 3 oblique\r4 inch doe sand sieving of good quality and branded , S12\rHacksaw Blade 1 inch x 12 inch HSS double teeth of good\rquality and branded , S13 Hacksaw Blade 1 oblique 2 inch x\r12 inch HSS double teeth of good quality and branded , S14\rNylon Rope 1 oblique 2 inch dia of good quality and branded\r, S15 Nylon Rope 1 oblique 4 inch dia of good quality and\rbranded , S16 PBS Roll Tarfel 90 cm width black bitumenous\rroll of 20 mtr of good quality and branded , S17 Rope Manila\r25 mm dia of good quality and branded , S18 Rope Manila\r40 oblique 50 mm dia of good quality and branded , S19\rScrew 1 inch 1 oblique 2 inch dia of good quality and\rbranded , S20 Sliding Bolt aluminium 8 oblique 10 inch long\rof good quality and branded , S21 Wire Nails 5 inch of good\rquality and branded , S22 Wire Nails 6 inch of good quality\rand branded , S23 Hinges 4 inch of good quality and\rbranded , S24 Hinges 5 inch of good quality and branded ,\rS25 Hinges 3 inch of good quality and branded , S26 Tower\rBolt 6 inch of good quality and branded , S27 Glass Putty 1\rkg pack of good quality and branded , S28 J Hook with nut\rbolt and Steel washer of good quality and branded , S29\rBitumen Washer of good quality and branded , S30 Wall\rTiles Ceramic 8 inch x 12 inch of good quality and branded ,\rS31 Gate Valve 1 oblique 2 inch of good quality and\rbranded , S32 Bib Cock Brass 15 mm of good quality and\rbranded , S33 GI Socket 20 mm dia of good quality and\rbranded , S34 GI Union Socket 20 mm of good quality and\rbranded , S35 GI Tee 15 x 15 mm of good quality and\rbranded , S36 GI Tee 15 x 20 mm of good quality and\rbranded , S37 GI Tee 20 x 20 mm of good quality and\rbranded , S38 GI Tee 25 x 15 mm of good quality and\rbranded , S39 GI Union Socket 15 mm of good quality and\rbranded , S40 PVC Elbow 4 inch dia of good quality and\rbranded , S41 GI Elbow 15 mm of good quality and branded\r, S42 Looking Mirror 4 feet x 1 point 5 feet of good quality\rand branded , S43 PVC Socket 15 mm of good quality and\rbranded , S44 PVC Socket 25 mm of good quality and\rbranded , S45 PVC Socket 50 mm of good quality and\rbranded , S46 PVC Bend 15 mm of good quality and\rbranded , S47 PVC Bend 25 mm of good quality and\rbranded , S48 PVC Socket 4 inch of good quality and\rbranded
GEM/2024/B/5390277, Cistern European Type, Bib Cock Mixture tap 25 mm for hot and Cold water, Kirloskar Pump 2 HP, Floor Tiles, END DATE: ,  ITEM Cistern European Type, Bib Cock Mixture tap 25 mm for hot and Cold water, Kirloskar Pump 2 HP, Floor Tiles}]


GEM/2022/B/2393157, PVC Window,Ceiling tile,Ceiling light,Ceilling chanel,Ceilling angle,GI Wire,Sliding Bolt steel wit, END DATE: 20220812,  ITEM PVC Window,Ceiling tile,Ceiling light,Ceilling chanel,Ceilling angle,GI Wire,Sliding Bolt steel wit
GEM/2024/B/5666149, Light  square 24W, Lifting Belt 5 Ton cap 10 Meter length, Lifting Belt 10 Ton cap 8 Meter length, Tile, END DATE: 20250108,  ITEM Light  square 24W, Lifting Belt 5 Ton cap 10 Meter length, Lifting Belt 10 Ton cap 8 Meter length, Tile
GEM/2023/B/3821850, Glazed floor tiles,Glazed wall tiles,Non skid floor tiles,Floor tiles,White Cement, END DATE: 20230904,  ITEM Glazed floor tiles,Glazed wall tiles,Non skid floor tiles,Floor tiles,White Cement, gem: Civil And Construction
GEM/2024/B/5232310, Nails 6 inch, Tower bolt 4 inch & 6 inch, Hinges 3 inch & 4 inch, Siding bolt 10 inch, Mason thread, Tile, END DATE: 20240905,  ITEM Nails 6 inch, Tower bolt 4 inch & 6 inch, Hinges 3 inch & 4 inch, Siding bolt 10 inch, Mason thread, Tile
GEM/2023/B/3567800, Floor Tiles,Non Skid Tiles, END DATE: 20230703,  ITEM Floor Tiles,Non Skid Tiles, gem: Civil And Construction
GEM/2023/B/3671724, Floor Tiles,Non Skid Tiles, END DATE: 20230727,  ITEM Floor Tiles,Non Skid Tiles, gem: Civil And Construction
GEM/2024/B/5008278, Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2), END DATE: 20240708,  ITEM Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2)
GEM/2024/B/5025328, Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2), END DATE: 20240625,  ITEM Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2)
GEM/2024/B/4876324, Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2), END DATE: ,  ITEM Pressed Ceramic Tiles (V2),Pressed Ceramic Tiles (V2)
GEM/2023/B/3527417, Floor Tiles size 2ft x 2ft per pack 04 Nos,White Cement,Tiles Cutter Machine,Tiles Cutter Blade, END DATE: 20230621,  ITEM Floor Tiles size 2ft x 2ft per pack 04 Nos,White Cement,Tiles Cutter Machine,Tiles Cutter Blade, gem: GEM
GEM/2024/B/5536344, Chequered Tiles size 1Ft x 1Ft,Ceramic Tiles 2Ft x 2 Ft,Ceramic Tiles 1Ft x 1 Ft,Non Skid Tiles 1Ft, END DATE: 20241204,  ITEM Chequered Tiles size 1Ft x 1Ft,Ceramic Tiles 2Ft x 2 Ft,Ceramic Tiles 1Ft x 1 Ft,Non Skid Tiles 1Ft
GEM/2024/B/5278627, Chequered Cement Concrete Tiles as per IS 13801, END DATE: 20240911,  ITEM Chequered Cement Concrete Tiles as per IS 13801
GEM/2023/B/4190411, Pressed Ceramic Tiles (V2) as per IS 15622, END DATE: ,  ITEM Pressed Ceramic Tiles (V2) as per IS 15622
GEM/2023/B/4335451, Pressed Ceramic Tiles (V2) as per IS 15622, END DATE: ,  ITEM Pressed Ceramic Tiles (V2) as per IS 15622
GEM/2023/B/3582703, Teak Ply 8 ftx4 ft x 4 mm,Vitrified Nonskid Floor Tiles 600 x 600 x 8 or 9 mm, END DATE: 20230707,  ITEM Teak Ply 8 ftx4 ft x 4 mm,Vitrified Nonskid Floor Tiles 600 x 600 x 8 or 9 mm, gem: Furnitures and Fixtures
GEM/2023/B/4191617, ISMB for slab size 150 mm x 75 mm x 6 Mtrs long,Floor Tiles 2 ft x 2ft, Best Brand and colour as pe, END DATE: ,  ITEM ISMB for slab size 150 mm x 75 mm x 6 Mtrs long,Floor Tiles 2 ft x 2ft, Best Brand and colour as pe
GEM/2024/B/5017486, Aluminium Doors,Aluminium windows,Partition wall with Aluminium frame,Tiles cutter blade,PPGI sheet, END DATE: 20240807,  ITEM Aluminium Doors,Aluminium windows,Partition wall with Aluminium frame,Tiles cutter blade,PPGI sheet
GEM/2024/B/4477210, Kit Kat Fues 440 Volt 500 Amp,Aluminium wire 6 sqmm 2 core,MCB box 2 way,MCB 32 Amp,Floor Tiles 600, END DATE: ,  ITEM Kit Kat Fues 440 Volt 500 Amp,Aluminium wire 6 sqmm 2 core,MCB box 2 way,MCB 32 Amp,Floor Tiles 600
GEM/2023/B/4312085, Wall Tiles size 18 inch x12 inch,Floor Tiles size 2 feet x 2 feet,White Cement,Bricks,Ceiling Fan s, END DATE: ,  ITEM Wall Tiles size 18 inch x12 inch,Floor Tiles size 2 feet x 2 feet,White Cement,Bricks,Ceiling Fan s
GEM/2024/B/5768347, Red Oxide , Paint Black , Paint Yellow , Paint White , Paint\rRed , Binding wire , Scantling , Iron Door , Iron Window ,\rMineral Fibre Roof false ceiling , Aluminium Angle ,\rAluminum Cross T , Suspended Ceiling Grid Suspension Wire\r, Welding rod bracket , White cement , PVC Water tank ,\rPlanks , MS Angle , MS Diagonal Flat , PVC Pipe , Plywood ,\rNails , Non skid tile , Bath room wall tiles , Floor Tiles ,\rChequred tile , Wash basin , Wall Mounted Fan , Ceiling fan\r, Exhaust fan , Tower fan , Teapoy , Steel Almirah , Chair\rwith Cushion , Electric Geyser , Stainless steel pipe , WC\rEuropean , Stand Fan , Bunk with mattress , Tube light, END DATE: 20250128,  ITEM Red Oxide , Paint Black , Paint Yellow , Paint White , Paint\rRed , Binding wire , Scantling , Iron Door , Iron Window ,\rMineral Fibre Roof false ceiling , Aluminium Angle ,\rAluminum Cross T , Suspended Ceiling Grid Suspension Wire\r, Welding rod bracket , White cement , PVC Water tank ,\rPlanks , MS Angle , MS Diagonal Flat , PVC Pipe , Plywood ,\rNails , Non skid tile , Bath room wall tiles , Floor Tiles ,\rChequred tile , Wash basin , Wall Mounted Fan , Ceiling fan\r, Exhaust fan , Tower fan , Teapoy , Steel Almirah , Chair\rwith Cushion , Electric Geyser , Stainless steel pipe , WC\rEuropean , Stand Fan , Bunk with mattress , Tube light
GEM/2024/B/4797775, Urinal Port , Indian Toilet Commode with full flush system ,\rPVC Door , Aluminium Glass Window Sliding , Garden Light ,\rTransparent Glass 5 feet Height , Transparent Glass 4 feet\rHeight , Aluminium Glass door , PVC Ceiling with All items ,\rFloor Tiles , Wall tiles , Brass Wall Mixer Shower set, END DATE: ,  ITEM Urinal Port , Indian Toilet Commode with full flush system ,\rPVC Door , Aluminium Glass Window Sliding , Garden Light ,\rTransparent Glass 5 feet Height , Transparent Glass 4 feet\rHeight , Aluminium Glass door , PVC Ceiling with All items ,\rFloor Tiles , Wall tiles , Brass Wall Mixer Shower set
GEM/2022/B/2245770, Welding Rod electrode , PPGI Sheet , PPGI ridge , J hook with\rbassel and Bolt , Drill Screw , PVC Window , Door , Exhaust\rfan , Ceilling Fan , Ceiling tile , AC ceiling sheet , Ceiling\rlight , Hardwood , Nails , Floor tiles , led tube light set , Bulb\rholder , Led bulb , Paint Red oxide , White Paint , Fevicol ,\rPaint Blue , Thinner , Wood primer , Sand paper , Paint\rBrush , PVC Pipe , PVC Elbow , PVC Socket , PVC Union , PVC\rTee , PVC Nipple , Solution , Thread Tape , White cement ,\rElectric wire , socket , Switch , Socket , PVC Board , Capping, END DATE: 20220622,  ITEM Welding Rod electrode , PPGI Sheet , PPGI ridge , J hook with\rbassel and Bolt , Drill Screw , PVC Window , Door , Exhaust\rfan , Ceilling Fan , Ceiling tile , AC ceiling sheet , Ceiling\rlight , Hardwood , Nails , Floor tiles , led tube light set , Bulb\rholder , Led bulb , Paint Red oxide , White Paint , Fevicol ,\rPaint Blue , Thinner , Wood primer , Sand paper , Paint\rBrush , PVC Pipe , PVC Elbow , PVC Socket , PVC Union , PVC\rTee , PVC Nipple , Solution , Thread Tape , White cement ,\rElectric wire , socket , Switch , Socket , PVC Board , Capping
GEM/2024/B/5645639, S1 Binding wire of good quality and branded,S2 Non skid Floor Tiles 600 x 600 mm Leaving Room of go, END DATE: 20250109,  ITEM S1 Binding wire of good quality and branded,S2 Non skid Floor Tiles 600 x 600 mm Leaving Room of go
